id,created_at,text
751538714308972544,2016-07-08 22:09:27,"b""This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY"""
751456908746354688,2016-07-08 16:44:23,"b""Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex"""
751260184484478976,2016-07-08 03:42:40,b'\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
751252772901748738,2016-07-08 03:13:13,b'Pick a different floof cow to follow each time you watch it and it is equally entertaining'
751251247299190784,2016-07-08 03:07:09,"b""This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG"""
751232902625714176,2016-07-08 01:54:15,"b""RT @erinruberry: In a sometimes-crazy world, never forget that THIS is an astronaut's official NASA portrait https://t.co/Lh1tAxJk2g"""
751205363882532864,2016-07-08 00:04:50,"b'""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy'"
751132876104687617,2016-07-07 19:16:47,"b""This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA"""
750872754166099968,2016-07-07 02:03:09,b'PUPDATE: both pups still havin a heckin blast'
750870966507626496,2016-07-07 01:56:03,b'@EverythingGoats cool dog'
750868782890057730,2016-07-07 01:47:22,b'Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC'
750719632563142656,2016-07-06 15:54:42,"b""This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL"""
750677481351417856,2016-07-06 13:07:13,b'@GayFlowerBoy already rated that dogg please keep up'
750529340186759168,2016-07-06 03:18:33,"b""Day 203 in the bubble: am I still a good boy? Is every dog a good boy? Who makes these decisions. I hope I'm a good boy ...I miss Harambe"""
750523679424077828,2016-07-06 02:56:03,b'RT @shibbnbot: https://t.co/BHCRhfiTCI'
750507366060269568,2016-07-06 01:51:14,"b'*mocking voice* ""that\'s a bear"" https://t.co/qp9WJbGQuO'"
750506206503038976,2016-07-06 01:46:38,"b""This is Malcolm. He's absolutely terrified of heights. 8/10 hang in there pupper https://t.co/SVU00Sc9U2"""
750429297815552001,2016-07-05 20:41:01,"b""This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS"""
750383411068534784,2016-07-05 17:38:41,b'This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper https://t.co/FfH3o88Vta'
750381685133418496,2016-07-05 17:31:49,b'13/10 such a good doggo\n@spaghemily'
750381592271618048,2016-07-05 17:31:27,"b""RT @spaghemily: he's scared of the fireworks so my mom put on some dog videos for him \xe2\x9d\xa4\xef\xb8\x8f https://t.co/VTjYa6YIcK"""
750147208377409536,2016-07-05 02:00:06,"b'And finally, happy 4th of July from the squad \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 13/10 for all https://t.co/Mr8Lr3iOUe'"
750132105863102464,2016-07-05 01:00:05,b'This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo'
750120137580306436,2016-07-05 00:12:32,"b""Calvin apologizes for rolling around on the flag. He didn't know it was disrespectful. Insists that he still loves America."""
750117059602808832,2016-07-05 00:00:18,b'This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm'
750114462615699456,2016-07-04 23:49:58,b'@BabyAnimalPics are you fucking kidding me'
750101899009982464,2016-07-04 23:00:03,"b""Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD"""
750086836815486976,2016-07-04 22:00:12,b'This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd'
750071704093859840,2016-07-04 21:00:04,"b""Pause your cookout and admire this pupper's nifty hat. 10/10 https://t.co/RG4C9IdNJM"""
750056684286914561,2016-07-04 20:00:23,"b""This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5"""
750041628174217216,2016-07-04 19:00:33,"b""This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI"""
750026558547456000,2016-07-04 18:00:41,b'Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI'
750013721762787329,2016-07-04 17:09:40,b'@_Torgen DAMN IT'
750011400160841729,2016-07-04 17:00:26,"b""Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM"""
749996283729883136,2016-07-04 16:00:22,b'This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR'
749981277374128128,2016-07-04 15:00:45,"b""This is Atticus. He's quite simply America af. 1776/10 https://t.co/GRXwMxLBkh"""
749953361831755776,2016-07-04 13:09:49,b'@AGENTSWISS_TECH attempting to make the best out of a shitty situation. In no way am I glorifying the stress of my American puppers &amp; doggos'
749792037420105729,2016-07-04 02:28:46,"b""Tomorrow's going to be pawesome but right now I'm super busy scheduling the tweets so here's Pipsy to hold you over \xf0\x9f\x98\x98"""
749775632276611072,2016-07-04 01:23:35,"b""@gouenjis @MarkHess98 no it's a dog breed"""
749774190421639168,2016-07-04 01:17:51,"b""This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl"""
749771670441820160,2016-07-04 01:07:50,"b""RT @CulturedRuffian: When everyone has been telling you what a 'good boy' you are and finally Karma comes around in an ice cream truck. htt\xe2\x80\xa6"""
749764141569671169,2016-07-04 00:37:55,b'About to narrow the submissions down to 12! Send your patriotic pup to the email by 12am EST for a chance to be featured tomorrow!\n\xf0\x9f\x90\xb6\xf0\x9f\x90\xbe\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x90\xbe\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x90\xbe\xf0\x9f\x90\xb6'
749422838361296897,2016-07-03 02:01:42,b'PUPDATE: I think about this a lot'
749417653287129088,2016-07-03 01:41:06,"b""This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v"""
749403093750648834,2016-07-03 00:43:15,b'Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 https://t.co/9qdJ2Q1Cwx'
749395845976588288,2016-07-03 00:14:27,b'This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc'
749373156067045376,2016-07-02 22:44:17,b'RT @MeganPicinich: @dog_rates post op https://t.co/FdLpxrgnyP'
749328687955341312,2016-07-02 19:47:35,b'Add us on snapchat for more quality content \xf0\x9f\x90\xb6 https://t.co/mmW8y8aeNg'
749317047558017024,2016-07-02 19:01:20,"b""This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB"""
749115409538834435,2016-07-02 05:40:06,"b""@goat_rates please stop these shenanigans @EverythingGoats. That's clearly a dog. You only rate goats"""
749075273010798592,2016-07-02 03:00:36,"b""This is Boomer. He's self-baptizing. Other doggo not ready to renounce sins. 11/10 spiritually awakened af https://t.co/cRTJiQQk9o"""
749064354620928000,2016-07-02 02:17:13,"b""Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF"""
749039014351630336,2016-07-02 00:36:32,b'@mustlovegatos why would we rate your rabbit? We only rate dogs Abby'
749036806121881602,2016-07-02 00:27:45,"b""This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort https://t.co/U8cSRz8wzC"""
748977405889503236,2016-07-01 20:31:43,b'What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX'
748932637671223296,2016-07-01 17:33:49,b'Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb'
748715801532858368,2016-07-01 03:12:12,"b""This is my 2000th tweet. That's like, a lot of dog rates. Sadly, every 60 seconds a doggo (or pupper) goes unrated. Our journey continues..."""
748705597323898880,2016-07-01 02:31:39,b'#BarkWeek is getting rather heckin terrifying over here. Doin me quite the spooken. 13/10 (vid by @corgi_zero) https://t.co/eA7k1ZQslA'
748699167502000129,2016-07-01 02:06:06,"b""Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c"""
748693771722842112,2016-07-01 01:44:39,b'@RyanBarnett_ QUIZNO IS A DOG RYAN WE ONLY RATE DOGS'
748693302258597888,2016-07-01 01:42:47,b'@RyanBarnett_ YOU SHUT YOUR MOUTH RYAN'
748692773788876800,2016-07-01 01:40:41,b'That is Quizno. This is his beach. He does not tolerate human shenanigans on his beach. 10/10 reclaim ur land doggo https://t.co/vdr7DaRSa7'
748687554652803073,2016-07-01 01:19:57,"b""PUPDATE: Jak goes in for surgery tomorrow. I'll pupdate when I can. If you're unable to donate, sharing this is equally beneficial \xf0\x9f\x90\xb6\xe2\x9d\xa4\xef\xb8\x8f"""
748575535303884801,2016-06-30 17:54:50,"b""This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 https://t.co/z5bAdtn9kd"""
748568946752774144,2016-06-30 17:28:39,b'This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18'
748352931498450948,2016-06-30 03:10:17,"b""RT @Kennedi_louie: I'm crying, these are so funny \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/jRfNcKQLyr"""
748346686624440324,2016-06-30 02:45:28,"b'""So... we meat again"" (I\'m so sorry for that pun I couldn\'t resist pls don\'t unfollow) 10/10 https://t.co/XFBrrqapZa'"
748337862848962560,2016-06-30 02:10:24,b'SWIM AWAY PUPPER SWIM AWAY 13/10 #BarkWeek  https://t.co/QGGhZoTcwy'
748324050481647620,2016-06-30 01:15:31,b'This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO'
748307329658011649,2016-06-30 00:09:04,"b""This sherk must've leapt out of the water and into the canoe, trapping the human. Won't even help paddle smh. 7/10 https://t.co/KubWEqOIgO"""
748220828303695873,2016-06-29 18:25:21,"b""Stop what you're doing and watch this heckin masterpiece right here. Both 13/10 https://t.co/3BOVI2WZoH"""
748003716830208001,2016-06-29 04:02:37,b'@corgis_bot thank you this means a lot to Kenneth and his family'
747974648453816320,2016-06-29 02:07:07,"b""PUPDATE: still hasn't found it. It's been 6 months buddy it may be time to give up"""
747967909255909376,2016-06-29 01:40:20,b'PUPDATE: the saga continues https://t.co/5YntGTmqhI'
747963614829678593,2016-06-29 01:23:16,b'PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q'
747933425676525569,2016-06-28 23:23:19,"b""Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R"""
747905626399969280,2016-06-28 21:32:51,"b'In other news, this made me happy https://t.co/7yDxp8HpRc'"
747894261593571328,2016-06-28 20:47:41,b'PUPDATE: someone please pay attention to Linus'
747885874273214464,2016-06-28 20:14:22,b'This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW'
747844099428986880,2016-06-28 17:28:22,"b""This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz"""
747822406669045760,2016-06-28 16:02:10,"b'RT @DogSolutions: ""Do not bite a hand that feed you but nibble ok"" - Dog Proversb https://t.co/jFoK9Gt5Ln'"
747816857231626240,2016-06-28 15:40:07,b'Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R'
747814362279251969,2016-06-28 15:30:12,"b""@TheChainsmokers Keurig is the pupper she headbutts. I'm so sorry for the confusion mr. chainsmokers."""
747658120575467521,2016-06-28 05:09:21,b'@BumpinUtleys @vine https://t.co/pyOZ1zJNmS'
747657326056845317,2016-06-28 05:06:11,b'This is actually Cheddar (looked like a Keurig tho) check him out on Instagram for more fluffy pupper awesomeness https://t.co/1K8T6ps8Ug'
747651430853525504,2016-06-28 04:42:46,"b""Other pupper asked not to have his identity shared. Probably just embarrassed about the headbutt. Also 12/10 it'll be ok mystery pup"""
747648653817413632,2016-06-28 04:31:44,b'This is Keurig. He apparently headbutts other dogs to greet them. Not cool Keurig. So fluffy tho 12/10  https://t.co/zexdr61Q5M'
747612360286797824,2016-06-28 02:07:31,b'Day 195 in the bubble: still need to shit so bad'
747602093360451584,2016-06-28 01:26:43,"b""@MarloMeekins Marlo tell the people that I didn't make these names up"""
747600769478692864,2016-06-28 01:21:27,b'This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ'
747594051852075008,2016-06-28 00:54:46,b'Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr'
747526259798839296,2016-06-27 20:25:23,b'@SharknadoSyfy ok hear me out... a barknado'
747512671126323200,2016-06-27 19:31:23,"b""Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP"""
747499708222943232,2016-06-27 18:39:52,b'Remove this @EverythingGoats'
747491452742144002,2016-06-27 18:07:04,b'PUPDATE: still so sandy smh https://t.co/avYP3M34vZ'
747466908920840192,2016-06-27 16:29:33,"b'RT @corgis_bot: but THIS is the most dangerous of them all, the great white corg #BarkWeek https://t.co/qWulV4XXQu'"
747465014387314688,2016-06-27 16:22:01,b'A staggering amount of you own shark costumes for your dogs and idk whether to be concerned or very impressed'
747462502657687552,2016-06-27 16:12:02,"b""@pkirchb IT'S BARK WEEK PHIL COME ON"""
747461612269887489,2016-06-27 16:08:30,b'Never seen a shark hold another shark like this before. Must be evolving. Both 10/10 please only send dogs though https://t.co/x4IUNKV79Y'
747439450712596480,2016-06-27 14:40:26,"b""This is Linus. He just wanted to say hello but no one's paying attention. 12/10 (vid by @rebeccacollinzz) https://t.co/VCijm2eVpR"""
747242308580548608,2016-06-27 01:37:04,b'RT @dog_rates: This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://\xe2\x80\xa6'
747229839137046529,2016-06-27 00:47:31,"b""@EverythingGoats that's a dog"""
747219827526344708,2016-06-27 00:07:44,"b""This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U"""
747204161125646336,2016-06-26 23:05:29,"b""This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet https://t.co/dmdEBOEctC"""
747103485104099331,2016-06-26 16:25:26,"b'Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7'"
747092584091254784,2016-06-26 15:42:07,b'Welcome to the first annual WeRateDogs #BarkWeek \xf0\x9f\x90\xb6\xf0\x9f\x8c\x8a\n\nDetails below! https://t.co/0opDZEaJEx'
747067217720795137,2016-06-26 14:01:19,"b""@TheresaRiches @ChrisShut It's actually a carrot Theresa"""
746906459439529985,2016-06-26 03:22:31,"b""PUPDATE: can't see any. Even if I could, I couldn't reach them to pet. 0/10 much disappointment https://t.co/c7WXaB2nqX"""
746885919387574272,2016-06-26 02:00:54,"b""About to go to the top of the Empire State Building. Bet I'll be able to see so many doggos from up there"""
746872823977771008,2016-06-26 01:08:52,b'This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2'
746818907684614144,2016-06-25 21:34:37,b'Guys... Dog Jesus 2.0\n13/10 buoyant af https://t.co/CuNA7OwfKQ'
746790600704425984,2016-06-25 19:42:08,"b""When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf"""
746761444973121537,2016-06-25 17:46:17,b'@Aarlone @CIPYDPodcast I had a blast with that!'
746757706116112384,2016-06-25 17:31:25,b'This is Maddie. She gets some wicked air time. Hardcore barkour. 11/10 nimble af https://t.co/bROYbceZ1u'
746726898085036033,2016-06-25 15:29:00,"b""Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp"""
746542875601690625,2016-06-25 03:17:46,"b""Here's a golden floofer helping with the groceries. Bed got in way. Still 11/10 helpful af (vid by @categoen) https://t.co/6ZRoZUWFmd"""
746533429764820992,2016-06-25 02:40:14,b'PUPDATE: still so very frightened'
746521445350707200,2016-06-25 01:52:36,"b""RT @dog_rates: This is Shaggy. He knows exactly how to solve the puzzle but can't talk. All he wants to do is help. 10/10 great guy https:/\xe2\x80\xa6"""
746507379341139972,2016-06-25 00:56:43,b'This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5'
746373647435243520,2016-06-24 16:05:19,b'@garymoneysmith nothing on this account is a joke sir'
746369468511756288,2016-06-24 15:48:42,"b""This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt"""
746131877086527488,2016-06-24 00:04:36,b'This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX'
746107739114508288,2016-06-23 22:28:41,b'@OriginalFunko I think I want one'
746056683365994496,2016-06-23 19:05:49,b'This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx'
746032349691940864,2016-06-23 17:29:07,b'RT @elenacresci: #dogsatpollingstations make democracy worth the effort https://t.co/zUX5SwA6Z6'
745803695288426496,2016-06-23 02:20:31,"b""PUPDATE: my snap streak with Louis ended today. He never snapped me back. I'm very upset. I may never love again"""
745789745784041472,2016-06-23 01:25:06,"b""This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu"""
745712589599014916,2016-06-22 20:18:30,b'This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E'
745442283479306240,2016-06-22 02:24:24,b'PUPDATE: Axel is patiently waiting for fall. Being a professional leaf catcher is pretty boring in the summer as you can imagine'
745433870967832576,2016-06-22 01:50:58,"b""This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR"""
745423603584352258,2016-06-22 01:10:11,"b""If you saw the pic without the caption earlier. That was an intern. He's been fired. Thank you."""
745422732645535745,2016-06-22 01:06:43,b'We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ'
745314880350101504,2016-06-21 17:58:09,b'This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64'
745310836214865920,2016-06-21 17:42:05,b'@EverythingGoats this is blasphemy'
745074613265149952,2016-06-21 02:03:25,"b""This is Jeffrey. He wasn't prepared to execute such advanced barkour. Still 11/10 would totally pet https://t.co/MuuwkkLrHh"""
745057283344719872,2016-06-21 00:54:33,"b""This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA"""
744995568523612160,2016-06-20 20:49:19,b'This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK'
744971049620602880,2016-06-20 19:11:53,"b""Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r"""
744717614702813184,2016-06-20 02:24:50,b'PUPDATE: still struggling with the pupper to doggo transition'
744709971296780288,2016-06-20 01:54:27,"b""This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT"""
744334592493166593,2016-06-19 01:02:50,b'This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z'
744235476773642240,2016-06-18 18:28:59,b'You can see the moment when his whole heckin world changed'
744234799360020481,2016-06-18 18:26:18,"b""Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4"""
744223424764059648,2016-06-18 17:41:06,"b""This is actually a pupper and I'd pet it so well. 12/10\nhttps://t.co/RNqS7C4Y4N"""
743991233509462016,2016-06-18 02:18:27,"b""Day 185 in the bubble: even if someone finds this diary, who's going to believe a dog documented his journey trapped in a bubble smh"""
743982560926179328,2016-06-18 01:43:59,b'PUPDATE: still so heckin symmetrical'
743980027717509120,2016-06-18 01:33:55,"b""This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2"""
743957735327338496,2016-06-18 00:05:20,b'@jamesrbuk 99% of my followers have never seen that tweet. RTing the really old ones has its usefulness in my opinion'
743895849529389061,2016-06-17 19:59:26,"b""When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9"""
743835915802583040,2016-06-17 16:01:16,b'RT @dog_rates: Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0Dv\xe2\x80\xa6'
743665138906075136,2016-06-17 04:42:40,b'@KilluaKam NO KAM IT IS NOT HOLY SHIT'
743631715470548992,2016-06-17 02:29:51,"b""PUPDATE: Ricky is still in rehab. He's starting to show signs of behaving like a respectable doggo. Only time will tell"""
743609206067040256,2016-06-17 01:00:24,b'Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA'
743608156912246786,2016-06-17 00:56:14,"b""@tropicjacob @UOJim you're pissin me off Jaylin"""
743595368194129920,2016-06-17 00:05:25,b'This is Harold. He looks slippery af. Probably difficult to hug. Would still try tho. 7/10 great with kids I bet https://t.co/EVuqdEO66N'
743545585370791937,2016-06-16 20:47:36,b'Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn'
743510151680958465,2016-06-16 18:26:48,"b""This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH"""
743261613139050496,2016-06-16 01:59:12,b'PUPDATE: still so damn prepared'
743253157753532416,2016-06-16 01:25:36,"b'This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx'"
743222593470234624,2016-06-15 23:24:09,b'This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa'
743210557239623680,2016-06-15 22:36:19,"b""Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO"""
742551543791095808,2016-06-14 02:57:38,b'We have 10 different stickers based on some of our most pupular posts! \xf0\x9f\x90\xb6\xf0\x9f\x98\x8a\xf0\x9f\x90\xb6\n\nShop now: \nhttps://t.co/Z55BK6i9mo https://t.co/aXuYQwgtym'
742534281772302336,2016-06-14 01:49:03,"b""For anyone who's wondering, this is what happens after a doggo catches it's tail... 11/10 https://t.co/G4fNhzelDv"""
742528092657332225,2016-06-14 01:24:27,"b""This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 https://t.co/UHvjxm9B0O"""
742491293914431488,2016-06-13 22:58:13,b'PUPDATE: https://t.co/hRjfTWAoXp'
742466407766581249,2016-06-13 21:19:20,"b'RT @JOHNSHIP99: As they should, these therapy dogs get priority boarding on my @united flight to Orlando #PrayForOrlando https://t.co/OGqIq\xe2\x80\xa6'"
742465774154047488,2016-06-13 21:16:49,"b'Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z'"
742423170473463808,2016-06-13 18:27:32,b'This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b'
742414484954873859,2016-06-13 17:53:01,b'RT @Sage_Grimmell: Thank you @dog_rates for making my laptop pretty \xf0\x9f\x90\xb6 https://t.co/DZp3tg5rVk'
742400780058120192,2016-06-13 16:58:33,b'@jakefogelnest you better find a way to pet that doggo mr. fogelnest'
742385895052087300,2016-06-13 15:59:24,"b""This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq"""
742164083395432450,2016-06-13 01:18:00,"b""Just looked at the news for the first time today. Wish I hadn't. If you need something to smile at. I can provide this video. #OrlandoStrong"""
742161199639494656,2016-06-13 01:06:33,"b""This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL"""
742150901293539329,2016-06-13 00:25:38,b'I will block all of you https://t.co/QRc3n0KdFS'
742150209887731712,2016-06-13 00:22:53,b'This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY'
741807465348669440,2016-06-12 01:40:56,b'PUPDATE: I watch this video every night before I go to sleep to remind myself that there is good in the world'
741793263812808706,2016-06-12 00:44:30,"b""When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu"""
741747688396468226,2016-06-11 21:43:24,"b""@hellocomrade I'm aware"""
741743634094141440,2016-06-11 21:27:17,"b""Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE"""
741438259667034112,2016-06-11 01:13:51,"b""This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5"""
741303864243200000,2016-06-10 16:19:48,b'This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ'
741299391567400961,2016-06-10 16:02:02,"b""RT @bodil: I try to always aim for consistent branding, but I got my @dog_rates stickers yesterday and I couldn't help myself. https://t.co\xe2\x80\xa6"""
741099773336379392,2016-06-10 02:48:49,"b""This is Ted. He's given up. 11/10 relatable af https://t.co/7muyOQXbGJ"""
741095653116411904,2016-06-10 02:32:27,b'PUPDATE: little bush dog still prefers bush'
741067306818797568,2016-06-10 00:39:48,b'This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC'
741016333186404352,2016-06-09 21:17:15,b'@EverythingGoats I just threw up in my mouth a little'
741008276456939520,2016-06-09 20:45:15,b'@EverythingGoats chill Hillary'
740995100998766593,2016-06-09 19:52:53,"b""This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ"""
740958506174586888,2016-06-09 17:27:28,"b""@EverythingGoats very rare my ass there's 3 in the tweet alone"""
740727908319264770,2016-06-09 02:11:10,b'RT @david8hughes: [finishes petting my dog]\nMy dog: no you have not'
740715385306112000,2016-06-09 01:21:24,b'PUPDATE: got home safe. Responsible af'
740711788199743490,2016-06-09 01:07:06,"b""Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv"""
